csv,http://dbpedia.org/ontology/agent,http://dbpedia.org/ontology/airport,http://dbpedia.org/ontology/album,http://dbpedia.org/ontology/architecturalstructure,http://dbpedia.org/ontology/baseballplayer,http://dbpedia.org/ontology/city,http://dbpedia.org/ontology/colour,http://dbpedia.org/ontology/company,http://dbpedia.org/ontology/country,http://dbpedia.org/ontology/currency,http://dbpedia.org/ontology/device,http://dbpedia.org/ontology/informationappliance,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/location,http://dbpedia.org/ontology/musicgenre,http://dbpedia.org/ontology/officeholder,http://dbpedia.org/ontology/organisation,http://dbpedia.org/ontology/person,http://dbpedia.org/ontology/personfunction,http://dbpedia.org/ontology/politicalparty,http://dbpedia.org/ontology/populatedplace,http://dbpedia.org/ontology/royalty,http://dbpedia.org/ontology/settlement,http://dbpedia.org/ontology/soccerclub,http://dbpedia.org/ontology/software,http://dbpedia.org/ontology/venue,http://dbpedia.org/ontology/year,position,text
TOUGH_WEB_MISC_wiki_largest_companies_by_revenue,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"""Walmart"";""Sinopec"";""Royal Dutch Shell"";""Royal Dutch Shell"";""China National Petroleum"";""State Grid"";""Saudi Aramco"";""BP"";""ExxonMobil"";""Volkswagen"";""Toyota"";""Apple"";""Berkshire Hathaway"";""Amazon"";""UnitedHealth"";""Samsung Electronics"";""Glencore"";""McKesson"";""Daimler"";""CVS Health"";""Total"";""China State Construction"";""Trafigura"";""Foxconn"";""Exor"";""AT&T"";""ICBC"";""AmerisourceBergen"";""Chevron"";""Ping An Insurance"";""Ford"";""China Construction Bank"";""General Motors"";""Mitsubishi"";""Honda"";""Costco"";""Agricultural Bank of China"";""Alphabet"";""Cardinal Health"";""SAIC Motor"";""Walgreens Boots Alliance"";""JPMorgan Chase"";""Gazprom"";""Verizon"";""Bank of China"";""Allianz"";""AXA"";""Kroger"";""General Electric"";""Fannie Mae"";""Lukoil"""
TOUGH_WEB_MISC_wiki_largest_companies_by_revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,"""Retail"";""Oil and gas"";""Oil and gas"";""Oil and gas"";""Oil and gas"";""Electricity"";""Oil and gas"";""Oil and gas"";""Oil and gas"";""Automotive"";""Automotive"";""Electronics"";""Conglomerate"";""Retail"";""Healthcare"";""Electronics"";""Commodities"";""Healthcare"";""Automotive"";""Healthcare"";""Oil and gas"";""Construction"";""Commodities"";""Electronics"";""Financials"";""Telecommunications"";""Financials"";""Pharmaceuticals"";""Oil and gas"";""Financials"";""Automotive"";""Financials"";""Automotive"";""Conglomerate"";""Automotive"";""Retail"";""Financials"";""Internet"";""Pharmaceuticals"";""Automotive"";""Retail"";""Financials"";""Oil and gas"";""Telecommunications"";""Financials"";""Financials"";""Financials"";""Retail"";""Conglomerate"";""Financials"";""Oil and gas"""
TOUGH_WEB_MISC_wiki_largest_companies_by_revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,"""United States"";""China"";""Netherlands"";""United Kingdom"";""China"";""China"";""Saudi Arabia"";""United Kingdom"";""United States"";""Germany"";""Japan"";""United States"";""United States"";""United States"";""United States"";""South Korea"";""Switzerland"";""United States"";""Germany"";""United States"";""France"";""China"";""Singapore"";""Taiwan"";""Netherlands"";""United States"";""China"";""United States"";""United States"";""China"";""United States"";""China"";""United States"";""Japan"";""Japan"";""United States"";""China"";""United States"";""United States"";""China"";""United States"";""United States"";""Russia"";""United States"";""China"";""Germany"";""France"";""United States"";""United States"";""United States"";""Russia"""
TOUGH_WEB_MISC_wiki_largest_companies_by_revenue_NOISE2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"""Walmart"";""Sinopec"";""Royal Dutch Shell"";""Royal Dutch Shell"";""China National Petroleum"";""State Grid"";""Saudi Aramco"";""BP"";""ExxonMobil"";""Volkswagen"";""Toyota"";""Apple"";""Berkshire Hathaway"";""Amazon"";""UnitedHealth"";""Samsung Electronics"";""Glencore"";""McKesson"";""Daimler"";""CVS Health"";""Total"";""China State Construction"";""Trafigura"";""Foxconn"";""Exor"";""AT&T"";""ICBC"";""AmerisourceBergen"";""Chevron"";""Ping An Insurance"";""Ford"";""China Construction Bank"";""General Motors"";""Mitsubishi"";""Honda"";""Costco"";""Agricultural Bank of China"";""Alphabet"";""Cardinal Health"";""SAIC Motor"";""Walgreens Boots Alliance"";""JPMorgan Chase"";""Gazprom"";""Verizon"";""Bank of China"";""Allianz"";""AXA"";""Kroger"";""General Electric"";""Fannie Mae"";""Lukoil"""
TOUGH_WEB_MISC_wiki_largest_companies_by_revenue_NOISE2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,"""Retail"";""Oil and gas"";""Oil and gas"";""Oil and gas"";""Oil and gas"";""Electricity"";""Oil and gas"";""Oil and gas"";""Oil and gas"";""Automotive"";""Automotive"";""Electronics"";""Conglomerate"";""Retail"";""Healthcare"";""Electronics"";""Commodities"";""Healthcare"";""Automotive"";""Healthcare"";""Oil and gas"";""Construction"";""Commodities"";""Electronics"";""Financials"";""Telecommunications"";""Financials"";""Pharmaceuticals"";""Oil and gas"";""Financials"";""Automotive"";""Financials"";""Automotive"";""Conglomerate"";""Automotive"";""Retail"";""Financials"";""Internet"";""Pharmaceuticals"";""Automotive"";""Retail"";""Financials"";""Oil and gas"";""Telecommunications"";""Financials"";""Financials"";""Financials"";""Retail"";""Conglomerate"";""Financials"";""Oil and gas"""
TOUGH_WEB_MISC_wiki_largest_companies_by_revenue_NOISE2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,"""United States"";""Chinaa"";""Netherlands"";""United Kingdomm"";""China"";""Chinaa"";""Saudi Arabia"";""United Kingdomm"";""United Statess"";""Germany"";""Japann"";""United Statees"";""United Statess"";""United Statess"";""United Statess"";""Southh Korea"";""Switzerlandd"";""United States"";""Germaany"";""United Statees"";""Francee"";""China"";""Singapore"";""Taiwann"";""Netherlandss"";""United Statess"";""Chinaa"";""United Statess"";""United States"";""Chinaa"";""United States"";""Chinaa"";""United Statess"";""Japann"";""Japann"";""United States"";""Chhina"";""Uniteed States"";""United Statess"";""Chinaa"";""United Statess"";""United States"";""Russia"";""United Statess"";""China"";""Germanyy"";""Francee"";""United Statess"";""United Statees"";""United Statess"";""Russiaa"""
TOUGH_WEB_MISC_wiki_largest_employers,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"""United States Department of Defense"";""People's Liberation Army"";""Walmart"";""McDonald's[note 1]"";""National Health Service"";""China National Petroleum Corporation"";""State Grid Corporation of China"";""Indian Railways"";""Indian Armed Forces"";""Hon Hai Precision Industry (Foxconn)"";""China Post Group"""
TOUGH_WEB_MISC_wiki_largest_employers,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"""United States"";""China"";""United States"";""United States"";""United Kingdom"";""China"";""China"";""India"";""India"";""Taiwan"";""China"""
TOUGH_WEB_MISC_wiki_largest_employers_NOISE2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"""United States Department of Defensee"";""People's Liberation Army"";""Walmart"";""McDonald's[nnote 1]"";""National Health Service"";""China National Petroleum Corporation"";""State Grid Corporation of Chinna"";""Indian Railways"";""Indian Armed Forces"";""Hon Hai Precision Industry (Foxconn))"";""China Post Groupp"""
TOUGH_WEB_MISC_wiki_largest_employers_NOISE2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"""United Sttates"";""Chinaa"";""United States"";""United Statess"";""United Kingdom"";""China"";""Chinaa"";""India"";""Inndia"";""Taiwan"";""China"""
TOUGH_WEB_MISC_wiki_list_of_current_monarchs_of_sovereign_states,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"""Principality of Andorra"";""Principality of Andorra"";""Antigua and Barbuda"";""Commonwealth of Australia"";""Commonwealth of the Bahamas"";""Barbados"";""Belize"";""Canada"";""Grenada"";""Jamaica"";""New Zealand"";""Independent State of Papua New Guinea"";""Federation of Saint Kitts and Nevis"";""Saint Lucia"";""Saint Vincent and the Grenadines"";""Solomon Islands"";""Tuvalu"";""United Kingdom of Great Britain and Northern Ireland"";""Kingdom of Bahrain"";""Kingdom of Belgium"";""Kingdom of Bhutan"";""Brunei Darussalam"";""Kingdom of Cambodia"";""Kingdom of Denmark"";""Kingdom of Eswatini"";""Japan"";""Hashemite Kingdom of Jordan"";""State of Kuwait"";""Kingdom of Lesotho"";""Principality of Liechtenstein"";""Grand Duchy of Luxembourg"";""Malaysia"";""Principality of Monaco"";""Kingdom of Morocco"";""Kingdom of the Netherlands"";""Kingdom of Norway"";""Sultanate of Oman"";""State of Qatar"";""Kingdom of Saudi Arabia"";""Kingdom of Spain"";""Kingdom of Sweden"";""Kingdom of Thailand"";""Kingdom of Tonga"";""United Arab Emirates"";""Vatican City State"""
TOUGH_WEB_MISC_wiki_list_of_current_monarchs_of_sovereign_states,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"""Co-Prince Emmanuel Macron[fn 1] (b. 1977)"";""Co-Prince Archbishop Joan Enric Vives i Sicília[fn 1](b. 1949)"";""Queen Elizabeth II[fn 2](b. 1926)"";""Queen Elizabeth II[fn 2](b. 1926)"";""Queen Elizabeth II[fn 2](b. 1926)"";""Queen Elizabeth II[fn 2](b. 1926)"";""Queen Elizabeth II[fn 2](b. 1926)"";""Queen Elizabeth II[fn 2](b. 1926)"";""Queen Elizabeth II[fn 2](b. 1926)"";""Queen Elizabeth II[fn 2](b. 1926)"";""Queen Elizabeth II[fn 2](b. 1926)"";""Queen Elizabeth II[fn 2](b. 1926)"";""Queen Elizabeth II[fn 2](b. 1926)"";""Queen Elizabeth II[fn 2](b. 1926)"";""Queen Elizabeth II[fn 2](b. 1926)"";""Queen Elizabeth II[fn 2](b. 1926)"";""Queen Elizabeth II[fn 2](b. 1926)"";""Queen Elizabeth II[fn 2](b. 1926)"";""King Hamad bin Isa (b. 1950)"";""King Philippe (b. 1960)"";""King Jigme Khesar Namgyel (b. 1980)"";""Sultan Hassanal Bolkiah (b. 1946)"";""King Norodom Sihamoni (b. 1953)"";""Queen Margrethe II (b. 1940)"";""King Mswati III (b. 1968)"";""Emperor Naruhito[fn 18] (b. 1960)"";""King Abdullah II (b. 1962)"";""Emir Sabah al-Ahmad (b. 1929)"";""King Letsie III (b. 1963)"";""Prince Regnant Hans-Adam II (b. 1945) (Regent: The Hereditary Prince Alois)"";""Grand Duke Henri (b. 1955)"";""King Abdullah Ri'ayatuddin[fn 28] (b. 1959)"";""Sovereign Prince Albert II (b. 1958)"";""King Mohammed VI (b. 1963)"";""King Willem-Alexander (b. 1967)"";""King Harald V (b. 1937)"";""Sultan Haitham bin Tariq (b. 1954)"";""Emir Tamim bin Hamad (b. 1980)"";""King Salman bin Abdulaziz (b. 1935)"";""King Felipe VI (b. 1968)"";""King Carl XVI Gustaf (b. 1946)"";""King Vajiralongkorn[fn 38] (b. 1952)"";""King Tupou VI (b. 1959)"";""President Khalifa bin Zayed (b. 1948)"";""Pope Francis[fn 44] (b. 1936)"""
TOUGH_WEB_MISC_wiki_list_of_current_monarchs_of_sovereign_states,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,"""nan"";""nan"";""Windsor[fn 4]"";""Windsor[fn 4]"";""Windsor[fn 4]"";""Windsor[fn 4]"";""Windsor[fn 4]"";""Windsor[fn 4]"";""Windsor[fn 4]"";""Windsor[fn 4]"";""Windsor[fn 4]"";""Windsor[fn 4]"";""Windsor[fn 4]"";""Windsor[fn 4]"";""Windsor[fn 4]"";""Windsor[fn 4]"";""Windsor[fn 4]"";""Windsor[fn 4]"";""Al Khalifa[fn 9]"";""Saxe-Coburg and Gotha[fn 4]"";""Wangchuck"";""Bolkiah"";""Norodom[fn 14]"";""Glücksburg[fn 16]"";""Dlamini"";""Yamato[fn 20]"";""Hāshim"";""Al Sabah[fn 9]"";""Moshesh"";""Liechtenstein"";""Luxembourg-Nassau[fn 27]"";""Pahang"";""Grimaldi"";""Alawi"";""Orange-Nassau[fn 33]"";""Glücksburg[fn 16]"";""Al Said"";""Al Thani"";""Al Saud"";""Bourbon"";""Bernadotte"";""Chakri"";""Tupou[fn 40]"";""Al Nahyan[fn 41]"";""nan"""
TOUGH_WEB_MISC_wiki_list_of_current_monarchs_of_sovereign_states,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,"""Ex officio"";""Ex officio"";""Charles, Prince of Wales"";""Charles, Prince of Wales"";""Charles, Prince of Wales"";""Charles, Prince of Wales"";""Charles, Prince of Wales"";""Charles, Prince of Wales"";""Charles, Prince of Wales"";""Charles, Prince of Wales"";""Charles, Prince of Wales"";""Charles, Prince of Wales"";""Charles, Prince of Wales"";""Charles, Prince of Wales"";""Charles, Prince of Wales"";""Charles, Prince of Wales"";""Charles, Prince of Wales"";""Charles, Prince of Wales"";""Salman, Crown Prince of Bahrain"";""Princess Elisabeth, Duchess of Brabant[fn 10]"";""Jigme Namgyel"";""Al-Muhtadee Billah"";""Hereditary and elective[fn 15]"";""Frederik, Crown Prince of Denmark"";""Hereditary and elective[fn 17]"";""Fumihito, Prince Akishino"";""Hereditary and elective (presumably Hussein, Crown Prince of Jordan)[fn 22]"";""Hereditary and elective[fn 23]"";""Lerotholi Seeiso"";""The Hereditary Prince Alois (currently Prince Regent)"";""Guillaume, Hereditary Grand Duke of Luxembourg"";""Elective (presumably the Deputy King, Sultan Nazrin Muizzuddin Shah)[fn 30]"";""Jacques, Hereditary Prince of Monaco"";""Moulay Hassan, Crown Prince of Morocco"";""Catharina-Amalia, Princess of Orange"";""Haakon, Crown Prince of Norway"";""Hereditary (presumably Theyazin bin Haitham)"";""Abdullah bin Hamad"";""Mohammad bin Salman[fn 36]"";""Leonor, Princess of Asturias"";""Victoria, Crown Princess of Sweden"";""Dipangkorn Rasmijoti"";""Tupoutoʻa ʻUlukalala"";""Elective and hereditary[fn 43]"";""Elective"""
TOUGH_WEB_MISC_wiki_list_of_current_monarchs_of_sovereign_states_NOISE2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"""Principality of Andorraa"";""Principality  of Andorra"";""Antigua and Barbudaa"";""Commonwealth of Australia"";""Commonwealth of the Bahamas"";""Barbadoss"";""Belizee"";""Canadaa"";""Grenada"";""Jamaica"";""New Zealand"";""Independent State of Papua New Guinea"";""Federation of Saint Kitts and Nevis"";""Saint Luciaa"";""Saint Vincent and  the Grenadines"";""Soolomon Islands"";""Tuvaluu"";""United Kingdom of Great Britain and Northern Ireland"";""Kingdom of Bahhrain"";""Kingdom of Belgium"";""Kingdom of Bhutann"";""Brunei Darussalamm"";""Kingdom of Cambodiaa"";""Kingdom of Denmarkk"";""Kingdom of Eswatinii"";""Japan"";""Hashemite Kingdom of Jordann"";""State of Kuwaiit"";""Kingdom  of Lesotho"";""Principality of Liechtensteiin"";""Grand Duchy of Luxembourgg"";""Malaysiaa"";""Principality oof Monaco"";""Kingdom of Morocco"";""Kingdom of the Netherlands"";""Kingdom of Norwayy"";""SSultanate of Oman"";""State of Qatarr"";""Kingdom of Saudi Arabiaa"";""Kingdom of Spainn"";""Kingdom of Swedenn"";""Kingdom of Thailandd"";""Kiingdom of Tonga"";""United Arab Emiratess"";""Vatican City Statee"""
TOUGH_WEB_MISC_wiki_list_of_current_monarchs_of_sovereign_states_NOISE2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"""Coo-Prince Emmanuel Macron[fn 1] (b. 1977)"";""Co-Prince Archbishop Joan Enric Vives i Sicília[fn 1](b. 1949))"";""Queen Elizabeth II[fn 2](b. 1926))"";""Queen Elizabeth II[fn 2](b. 1926))))"";""Queen Elizabeeth II[fn 2](b. 1926))"";""Queen Elizabeeth II[fn 2](b. 1926)"";""Queen Elizabeth II[fn 2](b. 1926)"";""Queen Elizabethh II[fn 2](b. 1926))"";""Queen Elizabeth II[fnnn 2](b. 1926)"";""Queen Elizabeth II[fn 2](b. 1926)"";""Queen Elizabeeth II[fn 2](bb. 1926))"";""Queen Elizabeth II[fn 2](b. 1926))"";""Queeen  Elizabeth II[fn 2](b. 1926))"";""Queen Elizabeth II[fn 2](b. 1926)))"";""Queen Elizabeth II[fn 2](b. 19926)))"";""Queen Elizabeth II[fn 2](b. 19226))"";""Queen Elizaabeth II[fn 2](b. 1926))"";""Queen Elizabeth II[fn 2](b. 1926)))"";""King Hamad bin Isa (b. 1950)))"";""King Philippe (b. 1960))"";""King Jigme Khesar Namgyel (b.. 1980)"";""Sultan Hassanal Bolkiah (b. 1946)"";""King Norodom Sihamoni (b. 1953)))"";""Queen Margrethe II (b.. 1940)))"";""King Mswwati III (b. 1968)"";""Emperor Naruhito[fn 18] (b. 1960)))"";""King Abdullah II (b. 1962)))"";""Emir Sabah all-Ahmad (b. 1929)))"";""King Letsie III (b. 1963))"";""Prince Regnant Hans-Adam II (b. 1945) (Regent: The Hereditary Prince Alois))"";""Grand Duke Henri (b. 11955)"";""King Abduullah Ri'ayatuddin[fn 28] (b. 1959))"";""Sovereign Prince Albert II (b. 1958))"";""King Mohammed VI (b. 1963))"";""King Willem-Alexander (b. 1967))"";""King Haralld V (b.  1937))"";""Sultan Haitham bin Tariiq (b. 1954))"";""Emir Tamim bin Hamad (b. 19800))"";""King Salman bin Abdulaziz (b. 1935)))"";""King Felipe VI (b. 19688))"";""Kingg Carl XVI Gustaf (b. 1946))"";""King Vajiralongkorn[fn 38] (b. 1952)))"";""King Tupou VI (b. 1959))"";""President  Khalifa bin Zayed (b. 1948))"";""Pope Francis[fn 44] (b. 1936))))"""
TOUGH_WEB_MISC_wiki_list_of_current_monarchs_of_sovereign_states_NOISE2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,"""nan"";""nan"";""Windsor[fn 4]"";""Windsor[fn 4]"";""Windsor[fn 4]"";""Windsor[fn 4]"";""Windsor[fn 4]"";""Windsor[fn 4]"";""Windsor[fn 4]"";""Windsor[fn 4]"";""Windsor[fn 4]"";""Windsor[fn 4]"";""Windsor[fn 4]"";""Windsor[fn 4]"";""Windsor[fn 4]"";""Windsor[fn 4]"";""Windsor[fn 4]"";""Windsor[fn 4]"";""Al Khalifa[fn 9]"";""Saxe-Coburg and Gotha[fn 4]"";""Wangchuck"";""Bolkiah"";""Norodom[fn 14]"";""Glücksburg[fn 16]"";""Dlamini"";""Yamato[fn 20]"";""Hāshim"";""Al Sabah[fn 9]"";""Moshesh"";""Liechtenstein"";""Luxembourg-Nassau[fn 27]"";""Pahang"";""Grimaldi"";""Alawi"";""Orange-Nassau[fn 33]"";""Glücksburg[fn 16]"";""Al Said"";""Al Thani"";""Al Saud"";""Bourbon"";""Bernadotte"";""Chakri"";""Tupou[fn 40]"";""Al Nahyan[fn 41]"";""nan"""
TOUGH_WEB_MISC_wiki_list_of_lakes_by_area,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"""Caspian Sea*[n 1]."";""Caspian Sea*[n 1]."";""Caspian Sea*[n 1]."";""Caspian Sea*[n 1]."";""Caspian Sea*[n 1]."";""Superior"";""Superior"";""Victoria"";""Victoria"";""Victoria"";""Huron[n 2]"";""Huron[n 2]"";""Michigan[n 2]"";""Tanganyika"";""Tanganyika"";""Tanganyika"";""Tanganyika"";""Baikal"";""Great Bear Lake"";""Malawi"";""Malawi"";""Malawi"";""Great Slave Lake"";""Erie"";""Erie"";""Winnipeg"";""Ontario"";""Ontario"";""Ladoga"";""Balkhash*"";""Vostok"";""Onega"";""Titicaca"";""Titicaca"";""Nicaragua"";""Athabasca"";""Taymyr"";""Turkana*"";""Turkana*"";""Reindeer Lake"";""Issyk-Kul*"";""Urmia*"";""Vänern"";""Winnipegosis"";""Albert"";""Albert"";""Mweru"";""Mweru"";""Nettilling"";""Nipigon"";""Manitoba"";""Great Salt Lake"";""Qinghai Lake*"";""Saimaa"";""Lake of the Woods"";""Lake of the Woods"";""Khanka"";""Khanka"";""Sarygamysh"";""Sarygamysh"";""Dubawnt"";""Van*"";""Peipus"";""Peipus"";""Uvs*"";""Poyang"";""Tana"";""Amadjuak"";""Melville*"";""Bangweulu"""
TOUGH_WEB_MISC_wiki_list_of_lakes_by_area,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"""Kazakhstan"";""Russia"";""Turkmenistan"";""Azerbaijan"";""Iran"";""Canada"";""United States"";""Uganda"";""Kenya"";""Tanzania"";""Canada"";""United States"";""United States"";""Burundi"";""Tanzania"";""Zambia"";""Democratic Republic of the Congo"";""Russia"";""Canada"";""Malawi"";""Mozambique"";""Tanzania"";""Canada"";""United States"";""Canada"";""Canada"";""Canada"";""United States"";""Russia"";""Kazakhstan"";""Antarctica"";""Russia"";""Bolivia"";""Peru"";""Nicaragua"";""Canada"";""Russia"";""Ethiopia"";""Kenya"";""Canada"";""Kyrgyzstan"";""Iran"";""Sweden"";""Canada"";""Uganda"";""Democratic Republic of the Congo"";""Zambia"";""Democratic Republic of the Congo"";""Canada"";""Canada"";""Canada"";""United States"";""China"";""Finland"";""Canada"";""United States"";""China"";""Russia"";""Uzbekistan"";""Turkmenistan"";""Canada"";""Turkey"";""Estonia"";""Russia"";""Mongolia"";""China"";""Ethiopia"";""Canada"";""Canada"";""Zambia"""
TOUGH_WEB_MISC_wiki_list_of_lakes_by_area_NOISE2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"""Caspian Sea*[n 1]."";""Caspian Sea*[n 1]."";""Caspian Sea*[n 1].."";""Caspian Sea*[n 1].."";""Casspian Sea*[n 1]."";""Superiorr"";""Superior"";""Victoria"";""Victoria"";""Victoriaa"";""Huron[n 2]]"";""Huron[n 2]]"";""Michigan[n 2]]"";""Tanganyikaa"";""Tanganyikaa"";""Tanganyika"";""Tannganyika"";""Baikall"";""Great Bear Lake"";""Malawi"";""Mallawi"";""Malawi"";""Great Slave Lake"";""Erie"";""Erie"";""Winnipeg"";""Ontario"";""Ontarioo"";""Ladoga"";""Baalkhash*"";""Vostokk"";""Oneega"";""Titicacaa"";""Titicacaa"";""Nicaragua"";""Athabasca"";""Taymyr"";""Turkana*"";""Turkana*"";""Reindeer Lake"";""Issyk-Kul*"";""Urmia**"";""Vänern"";""Winnipegosis"";""Albert"";""Albert"";""MMweru"";""Mweruu"";""Nettilling"";""Nipigonn"";""Manitoba"";""Great Salt Lake"";""Qinghai Lakke*"";""Saimaaa"";""Lake of the Woods"";""Lake of the Woods"";""Khankaa"";""Khanka"";""Sarygaamysh"";""Sarygamyshh"";""Dubawnt"";""Vann*"";""Peiipus"";""Peipus"";""Uvs**"";""Poyaang"";""Tana"";""Amadjuak"";""Melville**"";""Bangweuluu"""
TOUGH_WEB_MISC_wiki_list_of_lakes_by_area_NOISE2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"""Kazakhstan"";""Russia"";""Turkmenistan"";""Azerbaijan"";""Iran"";""Canada"";""United States"";""Uganda"";""Kenya"";""Tanzania"";""Canada"";""United States"";""United States"";""Burundi"";""Tanzania"";""Zambia"";""Democratic Republic of the Congo"";""Russia"";""Canada"";""Malawi"";""Mozambique"";""Tanzania"";""Canada"";""United States"";""Canada"";""Canada"";""Canada"";""United States"";""Russia"";""Kazakhstan"";""Antarctica"";""Russia"";""Bolivia"";""Peru"";""Nicaragua"";""Canada"";""Russia"";""Ethiopia"";""Kenya"";""Canada"";""Kyrgyzstan"";""Iran"";""Sweden"";""Canada"";""Uganda"";""Democratic Republic of the Congo"";""Zambia"";""Democratic Republic of the Congo"";""Canada"";""Canada"";""Canada"";""United States"";""China"";""Finland"";""Canada"";""United States"";""China"";""Russia"";""Uzbekistan"";""Turkmenistan"";""Canada"";""Turkey"";""Estonia"";""Russia"";""Mongolia"";""China"";""Ethiopia"";""Canada"";""Canada"";""Zambia"""
TOUGH_WEB_MISC_wiki_list_of_political_parties_in_the_United_States_Third_Parties,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"""Libertarian Party"";""Green Party"";""Constitution Party"";""Party for Socialism and Liberation"";""Reform Party"";""Reform Party"";""Legal Marijuana Now Party"";""Socialist Workers Party"";""Prohibition Party"";""Workers World Party"";""Socialist Party USA"";""American Solidarity Party"";""Socialist Equality Party"";""American Delta Party"";""American Freedom Party"";""Citizens Party of the United States"";""Freedom Socialist Party"";""Humane Party"";""Justice Party"";""Socialist Action"";""Socialist Alternative"";""United States Marijuana Party"";""United States Pirate Party"";""Alaskan Independence Party"";""Peace and Freedom Party"";""Independent Party of Delaware"";""Natural Law Party"";""Grassroots-Legalize Cannabis Party"";""Independence Party of Minnesota"";""Conservative Party of New York State"";""Independence Party of New York"";""Liberal Party of New York"";""New York State Right to Life Party"";""Rent Is Too Damn High Party"";""Serve America Movement"";""Tax Revolt Party"";""Women's Equality Party"";""Working Families Party"";""Covenant Party"";""Charter Party"";""Independent Party of Connecticut"";""Independent Party of Oregon"";""Oregon Progressive Party"";""Socialist Party of Oregon"";""Sovereign Union Movement"";""New Progressive Party of Puerto Rico"";""Popular Democratic Party of Puerto Rico"";""Puerto Ricans for Puerto Rico Party"";""Puerto Rican Independence Party"";""Working People's Party of Puerto Rico"";""Moderate Party of Rhode Island"";""Alliance Party of South Carolina"";""United Citizens Party"";""United Utah Party"";""Independent Citizens Movement"";""Vermont Progressive Party"";""Liberty Union Party"";""Independent Greens of Virginia"";""Progressive Dane"";""Working Class Party"""
